"","survey_id","DOW","lake_name","SURVEY_START","year","month","doy","ceratophyllum_demersum","potamogeton_crispus","elodea_canadensis","heteranthera_dubia","najas_sp","potamogeton_foliosus","potamogeton_zosteriformis","ranunculus_aquatilis","stuckenia_pectinata","chara_sp","eleocharis_acicularis","myriophyllum_spicatum","myriophyllum_sibiricum","potamogeton_pusillus","potamogeton_richardsonii","vallisneria_americana","potamogeton_nodosus","zannichellia_palustris","potamogeton_praelongus","potamogeton_amplifolius","elodea_sp","potamogeton_robbinsii","myriophyllum_spicatum_x_sibiricum","nitella_sp","myriophyllum_sp","potamogeton_illinoensis","utricularia_vulgaris","najas_flexilis","potamogeton_friesii","aquatic_moss","potamogeton_gramineus","utricularia_gibba","najas_guadalupensis","lychnothamnus_barbatus","ceratophyllum_echinatum","utricularia_minor","utricularia_macrorhiza","elodea_nuttallii","najas_gracillima","potamogeton_obtusifolius","potamogeton_sp","potamogeton_epihydrus","utricularia_sp","potamogeton_strictifolius","nitellopsis_obtusa","fontinalis_sp","tolypella_intricata","chara_globularis","nitella_flexilis","veronica_catenata","utricularia_intermedia","bidens_beckii","myriophyllum_alterniflorum","hippuris_vulgaris","isoetes_echinospora","stuckenia_filiformis","nitella_mucronata","potamogeton_perfoliatus","potamogeton_pulcher","drepanocladus_sp","najas_minor","nitella_furcata","juncus_pelocarpus","nitella_tenuissima","ranunculus_sp","myriophyllum_verticillatum","najas_marina","stuckenia_vaginata","fontinalis_antipyretica","potamogeton_alpinus","ranunculus_flabellaris","chara_contraria","chara_braunii","ranunculus_flammula","nitella_macounii","isoetes_lacustris","lobelia_dortmanna","myriophyllum_tenellum","utricularia_geminiscapa","potamogeton_spirillus","callitriche_sp","ceratophyllum_sp","chara_canescens","characeae_taxa","drepanocladus_aduncus","elatine_sp","elatine_minima","eleocharis_sp","eleocharis_robbinsii","eriocaulon_aquaticum","fontinalis_sullivantii","isoetes_sp","littorella_uniflora","myriophyllum_farwellii","nitellopsis_sp","potamogeton_bicupulatus","potamogeton_diversifolius","potamogeton_hillii","potamogeton_vaseyi","ruppia_cirrhosa","schoenoplectus_subterminalis","scorpidium_scorpioides","stuckenia_sp","utricularia_purpurea","veronica_americana","heteranthera_sp","vallisneria_sp","taxa_rich","vegetated","EWM","native_rich","native_vegetated","survey_taxa_rich","survey_native_rich","LK_LZACRES"
"11",1283,"27006700","bryant",2022-08-18,2022,8,230,0.689655172413793,0,0,0.327586206896552,0,0,0.224137931034483,0,0.0172413793103448,0.0517241379310345,0,0.379310344827586,0,0,0,0,0.0172413793103448,0,0,0,0.0172413793103448,0,0,0,0,0.310344827586207,0.0172413793103448,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0,0.0689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18965517241379,0.793103448275862,0.379310344827586,1.81034482758621,0.793103448275862,12,11,90.15
"12",1286,"27006700",NA,2024-06-25,2024,6,177,1,0.307692307692308,0,0,0,0,0,0,0,0,0,0.5,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84615384615385,1,0.5,1.03846153846154,1,4,2,90.15
"13",1287,"27006700",NA,2024-08-14,2024,8,227,0.833333333333333,0,0,0.0333333333333333,0,0,0,0,0,0,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333333,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06666666666667,0.866666666666667,0.133333333333333,0.933333333333333,0.866666666666667,5,4,90.15
"14",1459,"27011100",NA,2020-06-16,2020,6,168,0.195652173913043,0.0434782608695652,0.0217391304347826,0,0,0,0.0652173913043478,0,0.0217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347826086956522,0.217391304347826,0,0.304347826086957,0.217391304347826,5,4,NA
"15",1460,"27011100",NA,2020-06-19,2020,6,171,0.341463414634146,0.0731707317073171,0.024390243902439,0.024390243902439,0,0,0.24390243902439,0,0.024390243902439,0.0487804878048781,0,0,0.0487804878048781,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878048780487805,0.439024390243902,0,0.804878048780488,0.439024390243902,10,9,NA
"16",1461,"27011100",NA,2020-08-11,2020,8,224,0.372881355932203,0,0.0508474576271186,0,0,0,0.101694915254237,0,0,0,0,0.0338983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559322033898305,0.372881355932203,0.0338983050847458,0.525423728813559,0.372881355932203,4,3,NA
"17",1462,"27011100",NA,2020-08-13,2020,8,226,0.282051282051282,0.0256410256410256,0,0,0,0,0.256410256410256,0,0,0.0256410256410256,0,0,0.0256410256410256,0,0,0.102564102564103,0,0,0,0,0,0,0,0,0,0.0512820512820513,0.0769230769230769,0.0256410256410256,0.0256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897435897435897,0.333333333333333,0,0.871794871794872,0.333333333333333,10,9,NA
"18",1463,"27011100",NA,2023-06-20,2023,6,171,0.375,0,0,0,0,0,0.145833333333333,0,0.0208333333333333,0.104166666666667,0,0,0.0833333333333333,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0208333333333333,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0.458333333333333,0,0.833333333333333,0.458333333333333,8,8,NA
"19",1464,"27011100",NA,2023-06-21,2023,6,172,0.254901960784314,0,0.0392156862745098,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.352941176470588,0.254901960784314,0,0.352941176470588,0.254901960784314,3,3,NA
"20",1465,"27011100",NA,2023-08-16,2023,8,228,0.18348623853211,0,0.00917431192660551,0,0,0,0.137614678899083,0,0,0,0,0,0,0,0,0.018348623853211,0,0,0,0,0,0,0,0,0,0,0.0642201834862385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412844036697248,0.321100917431193,0,0.412844036697248,0.321100917431193,5,5,NA
"21",1466,"27011100",NA,2024-06-12,2024,6,164,0.142857142857143,0.0357142857142857,0,0,0,0,0.142857142857143,0,0,0.0357142857142857,0,0,0.0714285714285714,0.0357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535714285714286,0.285714285714286,0,0.5,0.285714285714286,7,6,NA
"22",1467,"27011100",NA,2024-06-25,2024,6,177,0.0512820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,0.0512820512820513,0,0.0512820512820513,0.0512820512820513,1,1,NA
"23",1468,"27011100",NA,2024-08-24,2024,8,237,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,0.04,0.04,1,1,NA
"24",1469,"27011100",NA,2024-08-27,2024,8,240,0.272727272727273,0,0,0.0606060606060606,0,0,0.121212121212121,0,0,0.0303030303030303,0,0,0.0606060606060606,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.363636363636364,0,0.666666666666667,0.363636363636364,7,7,NA
"25",2708,"62001600",NA,2023-08-21,2023,8,233,0.923076923076923,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38461538461538,0.923076923076923,0,1.38461538461538,0.923076923076923,2,2,82.82
"26",3164,"71008200","big",2017-06-02,2017,6,153,0.4,0.8,0,0,0,0,0.2,0,0,0.0666666666666667,0,0.266666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.933333333333333,0.266666666666667,0.733333333333333,0.933333333333333,6,4,116.41
"27",3165,"71008200","big",2017-08-25,2017,8,237,0.545454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818181818,0.636363636363636,0,0.818181818181818,0.636363636363636,3,3,116.41
"28",3232,"73008900",NA,2020-08-04,2020,8,217,0.285714285714286,0,0.142857142857143,0.142857142857143,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714285714,0.285714285714286,0,0.714285714285714,0.285714285714286,4,4,118.62
"29",3233,"73008900",NA,2022-06-21,2022,6,172,0.588235294117647,0.941176470588235,0.0588235294117647,0.176470588235294,0,0,0.117647058823529,0,0.117647058823529,0,0,0,0.0588235294117647,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11764705882353,0.941176470588235,0,1.17647058823529,0.941176470588235,8,7,118.62
"30",3234,"73008900",NA,2023-08-07,2023,8,219,0.8125,0.125,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.125,0.8125,0.625,1.375,0.8125,5,3,118.62
"31",3235,"73008900",NA,2023-09-12,2023,9,255,0.8,0.3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.9,0,1,0.9,4,3,118.62
"32",3679,"86019900","howard",2022-08-01,2022,8,213,0.625,0,0,0.125,0,0.625,0,0,0.4375,0.4375,0,0.375,0,0,0.0625,0.5,0,0.0625,0,0,0,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8125,1,0.375,3.4375,1,10,9,317.59
